asset,trade_id,entry_time,exit_time,session,is_oos,entry_price,exit_price,entry_basis_bps,exit_basis_bps,delta_basis_bps,hold_hrs,exit_reason,gross_pnl_bps,funding_bps,net_maker_bps,net_mixed_bps,net_taker_bps
TSLA,1,2026-08-28 20:00:00-04:00,2026-08-29 04:00:00-04:00,WEEKEND,False,349.44,350.0,36.072881005444586,31.81518530195803,-4.257695703486554,8,TIMEOUT_8H,-16.012813669738794,27.360000000000003,6.347186330261209,0.8471863302612093,-4.652813669738791
TSLA,2,2026-08-29 11:00:00-04:00,2026-08-29 22:00:00-04:00,WEEKEND,False,350.57,350.85,36.358431148009785,17.130620985011355,-19.22781016299843,8,TIMEOUT_8H,-7.983804706822515,0.0,-12.983804706822514,-18.483804706822514,-23.983804706822514
TSLA,3,2026-08-30 06:00:00-04:00,2026-08-30 14:00:00-04:00,WEEKEND,False,351.72,352.92,34.80741797432317,36.97173084579976,2.1643128714765894,8,TIMEOUT_8H,-34.059978431025876,0.0,-39.059978431025876,-44.559978431025876,-50.059978431025876
TSLA,4,2026-09-05 13:00:00-04:00,2026-09-05 21:00:00-04:00,WEEKEND,False,356.55,356.66,35.46398716541391,29.52672871966512,-5.9372584457487925,8,TIMEOUT_8H,-3.0846455005464257,0.0,-8.084645500546426,-13.584645500546426,-19.084645500546426
TSLA,5,2026-09-05 22:00:00-04:00,2026-09-06 07:00:00-04:00,WEEKEND,False,356.87,356.86,35.4320744635975,51.54493986423798,16.11286540064048,6,STOP_LOSS,0.2802180096300541,0.0,-4.719781990369946,-10.219781990369945,-15.719781990369945
TSLA,6,2026-09-06 13:00:00-04:00,2026-09-06 19:00:00-04:00,WEEKEND,False,356.15,355.37,40.03044569108784,10.422535211267734,-29.607910479820106,5,NORMALIZED,21.92490196918726,0.0,16.92490196918726,11.42490196918726,5.92490196918726
TSLA,7,2026-09-07 08:00:00-04:00,2026-09-07 10:00:00-04:00,PRE,True,355.09,355.38,37.31237809876454,5.067567567567759,-32.244810531196784,2,NORMALIZED,-8.163610458028195,0.0,-13.163610458028195,-18.663610458028195,-24.163610458028195
